Buyer_ID,Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
EV08574,66,Male,77797.0,Rural,71.8,1,Truck,0,1,Yes,4.0,Yes,Low,Yes
EV08575,54,Male,159391.0,Urban,48.7,1,Sedan,11,4,No,5.0,Yes,Medium,Yes
EV08576,62,Male,30000.0,Suburban,5.0,1,Hatchback,0,8,Yes,1.0,Yes,Low,No
EV08577,36,Male,137524.0,Suburban,64.9,3,SUV,6,1,Yes,2.0,Yes,Low,No
EV08578,30,Male,77374.0,Urban,5.0,2,SUV,5,12,Yes,5.0,Yes,Low,Yes
EV08579,57,Female,72457.0,Urban,77.7,3,Sedan,11,7,Yes,2.0,Yes,Low,No
EV08580,34,Female,96530.0,Rural,49.5,3,Sedan,0,0,Yes,4.0,Yes,Low,Yes
EV08581,36,Female,129662.0,Suburban,54.5,1,SUV,3,2,Yes,1.0,No,Low,No
EV08582,37,Female,47015.0,Suburban,60.7,1,Sedan,0,9,Yes,3.0,Yes,Low,No
EV08583,64,Male,73991.0,Urban,31.7,1,Sedan,2,16,No,5.0,No,Medium,No
EV08584,53,Female,106393.0,Rural,34.9,2,Sedan,0,3,Yes,2.0,Yes,Low,No
EV08585,69,Female,109289.0,Urban,79.3,1,Sedan,4,15,Yes,5.0,Yes,Low,Yes
EV08586,38,Male,107277.0,Rural,53.2,2,SUV,0,1,Yes,4.0,No,Medium,No
EV08587,43,Female,83847.0,Suburban,21.9,1,Hatchback,3,9,Yes,3.0,Yes,Low,Yes
EV08588,61,Male,43560.0,Urban,71.4,3,Sedan,2,16,No,2.0,Yes,Low,No
EV08589,40,Female,47407.0,Urban,38.2,3,Sedan,8,14,No,2.0,Yes,Low,No
EV08590,35,Female,75300.0,Rural,38.5,2,Hatchback,0,0,Yes,5.0,Yes,Low,Yes
EV08591,65,Male,89613.0,Suburban,77.2,3,Hatchback,3,3,Yes,2.0,Yes,Low,No
EV08592,28,Male,85776.0,Urban,5.0,1,Sedan,5,3,Yes,5.0,No,Low,No
EV08593,25,Female,61836.0,Urban,8.4,1,Sedan,10,12,No,4.0,Yes,Low,No
EV08594,38,Female,134049.0,Suburban,39.4,2,Hatchback,6,5,Yes,1.0,No,Low,No
EV08595,45,Male,78079.0,Urban,67.6,1,Sedan,14,5,Yes,3.0,Yes,Low,Yes
EV08596,31,Male,31873.0,Suburban,35.9,1,SUV,2,8,Yes,1.0,No,Low,No
EV08597,52,Male,,Urban,56.9,2,Sedan,12,6,No,5.0,Yes,Medium,Yes
EV08598,62,Male,135321.0,Suburban,76.6,2,Hatchback,7,4,Yes,2.0,No,Low,No
EV08599,38,Female,101113.0,Suburban,89.6,1,Hatchback,1,5,Yes,2.0,No,Low,No
EV08600,56,Other,87689.0,Urban,67.0,2,Sedan,5,15,No,2.0,Yes,Medium,No
EV08601,32,Female,61310.0,Urban,45.3,2,Truck,6,5,Yes,5.0,No,Low,No
EV08602,60,Female,98447.0,Urban,30.8,1,Sedan,14,8,No,3.0,No,Low,No
EV08603,63,Male,102454.0,Urban,59.0,2,Sedan,8,18,No,2.0,Yes,Low,No
EV08604,46,Female,62703.0,Urban,52.2,3,SUV,8,10,Yes,4.0,No,Low,No
EV08605,65,Male,55095.0,Urban,32.7,1,Sedan,14,8,No,3.0,Yes,Low,No
EV08606,66,Male,117811.0,Suburban,26.2,2,Hatchback,3,9,Yes,3.0,Yes,Low,Yes
EV08607,63,Male,115753.0,Urban,9.2,2,Hatchback,7,13,Yes,2.0,Yes,Low,No
EV08608,47,Female,51227.0,Suburban,24.0,4,Hatchback,0,6,Yes,3.0,Yes,Low,No
EV08609,46,Female,72254.0,Rural,44.7,3,SUV,0,2,Yes,5.0,Yes,Low,No
EV08610,42,Female,166587.0,Urban,43.0,1,Sedan,13,4,No,3.0,Yes,Medium,No
EV08611,39,Male,30000.0,Urban,46.9,1,Sedan,2,6,Yes,3.0,Yes,Low,No
EV08612,52,Female,110681.0,Urban,60.5,2,SUV,13,6,No,3.0,Yes,Medium,No
EV08613,40,Female,124173.0,Urban,71.9,1,SUV,9,5,Yes,1.0,Yes,Low,No
EV08614,38,Male,73000.0,Urban,38.5,2,Hatchback,9,18,Yes,,Yes,Low,No
EV08615,29,Female,58657.0,Suburban,10.5,4,Truck,1,8,No,3.0,No,Medium,No
EV08616,49,Male,117813.0,Urban,28.6,2,Hatchback,3,5,No,2.0,Yes,Medium,No
EV08617,39,Female,95388.0,Urban,16.3,2,Sedan,9,6,Yes,2.0,No,Low,No
EV08618,53,Male,63800.0,Suburban,44.1,2,Sedan,5,2,Yes,2.0,Yes,Low,No
EV08619,51,Female,152747.0,Urban,65.9,2,Sedan,14,13,Yes,1.0,Yes,Low,No
EV08620,25,Female,105950.0,Urban,67.4,3,SUV,7,12,No,5.0,Yes,Low,Yes
EV08621,33,Female,104084.0,Suburban,17.8,2,Sedan,4,3,Yes,3.0,No,Low,No
EV08622,65,Male,61697.0,Urban,59.7,2,SUV,10,5,Yes,5.0,No,Low,No
EV08623,37,Female,68091.0,Suburban,61.1,2,Truck,3,8,Yes,5.0,No,Low,No
EV08624,60,Female,76808.0,Rural,32.7,4,Sedan,2,1,Yes,2.0,Yes,Low,No
EV08625,67,Other,120774.0,Urban,98.2,2,Sedan,3,14,Yes,1.0,Yes,Low,No
EV08626,39,Other,40431.0,Urban,57.7,2,Sedan,13,17,No,1.0,No,Low,No
EV08627,41,Male,45658.0,Urban,13.2,1,Sedan,8,13,Yes,3.0,Yes,Low,Yes
EV08628,25,Male,105899.0,Suburban,50.3,2,Sedan,0,2,No,2.0,No,High,No
EV08629,29,Male,128779.0,Urban,13.2,3,SUV,14,5,No,5.0,No,Low,No
EV08630,59,Female,93911.0,Rural,36.5,1,Hatchback,1,1,Yes,1.0,Yes,Low,No
EV08631,52,Male,94692.0,Urban,60.3,2,SUV,12,8,No,5.0,Yes,Low,No
EV08632,53,Female,72875.0,Urban,38.9,1,Sedan,5,15,Yes,1.0,No,Low,No
EV08633,28,Female,108847.0,Urban,69.3,2,Sedan,12,5,No,5.0,Yes,Low,Yes
EV08634,63,Male,67671.0,Suburban,70.9,2,Sedan,6,1,Yes,4.0,Yes,Low,Yes
EV08635,67,Male,117646.0,Urban,25.0,2,Sedan,9,7,No,4.0,Yes,Low,Yes
EV08636,61,Male,79905.0,Urban,36.1,2,SUV,8,5,No,2.0,Yes,Low,No
EV08637,65,Male,79272.0,Urban,34.7,2,Hatchback,11,17,Yes,1.0,Yes,Low,No
EV08638,52,Female,65659.0,Urban,11.8,3,Truck,9,6,No,2.0,Yes,Low,No
EV08639,41,Male,67260.0,Suburban,37.2,2,Truck,1,2,Yes,1.0,Yes,Low,No
EV08640,45,Female,121657.0,Suburban,20.0,2,Sedan,3,1,Yes,4.0,Yes,Low,Yes
EV08641,53,Other,65722.0,Urban,67.7,1,SUV,3,4,Yes,3.0,Yes,Low,No
EV08642,44,Female,30000.0,Suburban,40.2,3,Sedan,3,5,Yes,,Yes,Low,No
EV08643,68,Male,148943.0,Urban,5.0,2,Truck,6,12,No,2.0,Yes,Low,No
EV08644,40,Female,54835.0,Urban,70.6,1,Sedan,12,17,Yes,4.0,Yes,Low,No
EV08645,67,Other,111043.0,Urban,44.8,1,Truck,13,19,Yes,4.0,No,Low,No
EV08646,36,Female,103304.0,Rural,5.0,1,Sedan,2,0,Yes,1.0,No,Low,No
EV08647,47,Female,135398.0,Urban,21.0,3,SUV,9,6,Yes,2.0,Yes,Low,No
EV08648,36,Female,30000.0,Urban,22.5,2,SUV,13,6,No,2.0,No,Medium,No
EV08649,58,Other,109558.0,Suburban,32.7,1,SUV,1,6,Yes,2.0,Yes,Low,No
EV08650,30,Male,62212.0,Suburban,88.3,2,Hatchback,6,5,No,5.0,No,Medium,No
EV08651,37,Male,122427.0,Suburban,15.7,1,SUV,1,2,Yes,5.0,Yes,Low,Yes
EV08652,52,Male,47199.0,Suburban,34.2,1,Hatchback,6,9,Yes,4.0,Yes,Low,No
EV08653,43,Male,48047.0,Suburban,5.0,1,Truck,7,1,No,3.0,Yes,Medium,No
EV08654,25,Male,70118.0,Suburban,44.4,2,Sedan,6,4,Yes,1.0,No,Low,No
EV08655,26,Female,129647.0,Urban,5.0,4,Hatchback,4,3,Yes,4.0,Yes,Low,No
EV08656,27,Male,142021.0,Suburban,68.2,1,SUV,7,9,Yes,1.0,Yes,Low,No
EV08657,66,Female,129962.0,Rural,99.1,2,Sedan,2,2,Yes,4.0,Yes,Low,No
EV08658,54,Male,92028.0,Urban,18.3,1,Sedan,9,13,Yes,5.0,Yes,Low,Yes
EV08659,67,Female,69715.0,Urban,35.0,2,SUV,11,9,No,5.0,Yes,Medium,Yes
EV08660,62,Male,49788.0,Rural,80.6,2,SUV,2,2,Yes,2.0,Yes,Low,No
EV08661,35,Female,,Urban,45.2,3,Sedan,6,8,No,2.0,No,Medium,No
EV08662,46,Female,111573.0,Suburban,88.9,1,Hatchback,7,8,No,3.0,No,High,No
EV08663,65,Male,82910.0,Suburban,53.3,1,SUV,6,5,Yes,3.0,No,Low,No
EV08664,51,Female,71545.0,Urban,67.5,1,Sedan,14,8,No,2.0,Yes,Low,No
EV08665,45,Male,58705.0,Urban,58.7,3,SUV,6,13,Yes,4.0,Yes,Low,No
EV08666,45,Female,126999.0,Suburban,34.9,2,Sedan,6,7,No,1.0,Yes,Medium,No
EV08667,62,Female,30000.0,Rural,44.0,2,Sedan,0,3,Yes,4.0,Yes,Low,No
EV08668,28,Female,73983.0,Suburban,46.4,2,Sedan,4,5,No,3.0,Yes,Medium,No
EV08669,51,Other,100334.0,Urban,58.7,2,Sedan,10,7,No,4.0,Yes,Low,Yes
EV08670,50,Male,74657.0,Urban,60.5,3,Sedan,12,8,No,3.0,No,Low,No
EV08671,25,Male,97574.0,Suburban,42.5,2,Hatchback,4,8,Yes,5.0,No,Low,No
EV08672,64,Female,39421.0,Suburban,33.1,2,SUV,3,4,No,1.0,No,High,No
EV08673,59,Female,103791.0,Urban,35.5,2,SUV,9,5,Yes,1.0,Yes,Low,No
EV08674,34,Male,153131.0,Urban,87.8,1,Sedan,9,12,No,3.0,Yes,Medium,No
EV08675,29,Female,130201.0,Suburban,70.9,4,Truck,5,7,No,4.0,Yes,Medium,No
EV08676,31,Male,102057.0,Urban,30.2,2,SUV,9,12,No,3.0,No,Low,No
EV08677,36,Female,77922.0,Rural,70.0,2,Hatchback,1,3,Yes,3.0,No,Low,No
EV08678,38,Male,58504.0,Urban,39.4,2,Sedan,4,18,No,3.0,No,Low,No
EV08679,69,Female,130318.0,Rural,70.5,4,SUV,0,1,Yes,3.0,Yes,Low,No
EV08680,51,Female,59802.0,Rural,22.6,3,Sedan,0,2,Yes,4.0,Yes,Low,No
EV08681,66,Female,114030.0,Urban,17.5,3,Truck,8,11,Yes,2.0,Yes,Low,No
EV08682,38,Male,100094.0,Urban,44.5,2,SUV,7,7,Yes,4.0,Yes,Low,Yes
EV08683,31,Female,83410.0,Rural,47.1,2,Hatchback,1,1,Yes,1.0,Yes,Low,No
EV08684,49,Female,105944.0,Urban,87.0,1,Sedan,9,12,No,4.0,No,Medium,No
EV08685,59,Male,110914.0,Urban,19.5,1,Hatchback,8,9,No,4.0,Yes,Medium,No
EV08686,27,Male,89874.0,Urban,86.4,2,Sedan,13,5,No,4.0,Yes,Medium,No
EV08687,43,Female,30000.0,Suburban,68.7,1,Truck,3,9,No,1.0,Yes,Medium,No
EV08688,33,Female,69979.0,Urban,20.9,4,Sedan,8,19,No,,Yes,Low,Yes
EV08689,64,Female,104896.0,Suburban,24.9,2,Sedan,3,2,Yes,1.0,Yes,Low,No
EV08690,45,Male,118062.0,Urban,50.7,1,Hatchback,2,4,No,4.0,Yes,Medium,Yes
EV08691,46,Male,104942.0,Urban,62.6,2,Truck,7,18,No,5.0,Yes,Low,Yes
EV08692,26,Female,,Urban,54.4,1,SUV,5,15,No,3.0,No,Low,Yes
EV08693,39,Male,71643.0,Suburban,37.1,3,Sedan,2,4,Yes,4.0,Yes,Low,Yes
EV08694,47,Male,101057.0,Urban,34.4,2,SUV,6,17,No,2.0,Yes,Low,No
EV08695,43,Other,77133.0,Suburban,5.0,4,Sedan,1,7,No,4.0,Yes,Low,No
EV08696,35,Female,92039.0,Rural,16.8,2,Sedan,1,0,Yes,4.0,No,Low,No
EV08697,57,Female,76503.0,Rural,54.4,1,Sedan,0,2,Yes,1.0,Yes,Low,Yes
EV08698,57,Male,124667.0,Urban,49.4,1,SUV,9,15,No,4.0,No,Medium,No
EV08699,59,Male,101212.0,Urban,47.3,3,Sedan,13,11,No,3.0,Yes,Low,No
EV08700,30,Female,110933.0,Urban,68.2,1,Sedan,14,6,No,1.0,Yes,Low,No
EV08701,64,Female,127303.0,Rural,5.0,1,Hatchback,0,2,Yes,4.0,Yes,Low,Yes
EV08702,39,Female,124410.0,Suburban,5.0,3,Sedan,3,3,No,4.0,No,High,No
EV08703,28,Male,105513.0,Urban,,2,Sedan,13,10,No,5.0,Yes,Low,Yes
EV08704,69,Female,30000.0,Suburban,34.4,1,Sedan,5,3,No,2.0,Yes,Medium,No
EV08705,40,Male,65513.0,Suburban,23.8,2,Sedan,7,7,No,4.0,Yes,Medium,Yes
EV08706,25,Female,78342.0,Suburban,28.6,1,SUV,7,8,Yes,5.0,Yes,Low,No
EV08707,39,Male,75595.0,Urban,69.5,1,SUV,5,9,Yes,5.0,Yes,Low,No
EV08708,57,Female,136166.0,Suburban,48.3,2,SUV,1,3,Yes,2.0,Yes,Low,No
EV08709,27,Female,105354.0,Urban,23.2,2,Hatchback,4,12,Yes,3.0,Yes,Low,No
EV08710,43,Female,115620.0,Suburban,77.8,2,Hatchback,1,2,Yes,4.0,Yes,Low,No
EV08711,41,Male,59664.0,Urban,9.3,1,Sedan,8,17,Yes,4.0,Yes,Low,No
EV08712,26,Female,111587.0,Rural,20.7,2,SUV,2,1,Yes,3.0,Yes,Low,No
EV08713,27,Male,109939.0,Urban,22.8,2,Sedan,14,6,No,5.0,Yes,Low,Yes
EV08714,48,Male,90337.0,Suburban,46.6,2,SUV,3,8,Yes,5.0,Yes,Low,Yes
EV08715,44,Female,132479.0,Suburban,70.9,2,Sedan,5,5,Yes,4.0,Yes,Low,Yes
EV08716,44,Female,32502.0,Rural,19.7,1,Truck,0,0,Yes,3.0,No,Low,No
EV08717,31,Male,125905.0,Suburban,5.0,2,SUV,0,7,Yes,5.0,Yes,Low,Yes
EV08718,43,Female,86264.0,Urban,5.0,2,SUV,5,7,Yes,4.0,Yes,Low,No
EV08719,65,Female,54326.0,Urban,15.4,3,Sedan,14,4,No,3.0,Yes,Low,No
EV08720,54,Female,62336.0,Urban,56.4,3,SUV,5,9,Yes,1.0,No,Low,No
EV08721,31,Male,81098.0,Urban,55.3,1,Truck,11,3,No,2.0,Yes,Medium,No
EV08722,67,Male,169378.0,Suburban,26.9,3,Sedan,3,9,Yes,1.0,Yes,Low,No
EV08723,61,Male,129216.0,Urban,92.3,1,Sedan,11,10,Yes,2.0,No,Low,No
EV08724,62,Female,47375.0,Rural,21.8,2,Truck,2,2,Yes,2.0,No,Low,No
EV08725,46,Female,72320.0,Suburban,50.9,1,Hatchback,2,1,Yes,4.0,Yes,Low,No
EV08726,27,Male,74830.0,Rural,64.0,1,Sedan,0,3,Yes,1.0,Yes,Low,No
EV08727,37,Male,77179.0,Urban,54.4,2,Truck,7,16,No,3.0,No,Low,No
EV08728,68,Female,30000.0,Rural,75.4,2,Hatchback,2,2,Yes,2.0,Yes,Low,No
EV08729,28,Male,117017.0,Suburban,5.0,2,Sedan,1,6,No,2.0,Yes,Medium,No
EV08730,46,Male,94069.0,Suburban,41.3,1,Hatchback,0,3,Yes,5.0,Yes,Low,Yes
EV08731,50,Male,110560.0,Rural,47.5,1,Sedan,1,3,Yes,3.0,Yes,Low,No
EV08732,37,Female,76909.0,Suburban,46.8,3,Hatchback,2,1,Yes,3.0,No,Low,No
EV08733,29,Female,139330.0,Urban,27.4,4,SUV,13,15,No,4.0,Yes,Low,Yes
EV08734,56,Male,40326.0,Urban,24.6,2,Truck,10,8,Yes,5.0,No,Low,No
EV08735,59,Male,44015.0,Suburban,22.7,1,Hatchback,4,1,Yes,4.0,Yes,Low,No
EV08736,28,Female,108803.0,Suburban,90.6,2,SUV,3,5,No,4.0,No,Medium,No
EV08737,43,Male,61354.0,Urban,33.0,4,Sedan,10,5,No,2.0,No,Medium,No
EV08738,62,Female,114444.0,Urban,53.9,2,SUV,10,3,No,1.0,Yes,Medium,No
EV08739,58,Female,93121.0,Urban,28.0,2,Sedan,13,19,No,3.0,No,Low,No
EV08740,54,Male,90329.0,Urban,84.9,3,Hatchback,11,6,Yes,4.0,Yes,Low,No
EV08741,51,Female,72614.0,Suburban,15.4,1,Truck,6,8,Yes,3.0,Yes,Low,Yes
EV08742,49,Male,96749.0,Urban,106.8,1,Truck,7,8,Yes,5.0,No,Low,No
EV08743,41,Female,30000.0,Rural,41.3,2,SUV,2,3,Yes,2.0,Yes,Low,No
EV08744,58,Female,69516.0,Rural,56.3,4,Hatchback,0,1,Yes,5.0,Yes,Low,Yes
EV08745,60,Female,81289.0,Suburban,17.8,2,Sedan,5,5,Yes,4.0,No,Low,No
EV08746,25,Male,143772.0,Suburban,81.3,1,SUV,4,5,Yes,3.0,No,Low,No
EV08747,36,Male,96207.0,Rural,25.2,1,SUV,0,0,Yes,2.0,Yes,Low,No
EV08748,43,Male,82669.0,Urban,22.9,2,SUV,10,15,No,4.0,No,Low,No
EV08749,55,Female,,Suburban,32.0,3,Sedan,1,2,Yes,4.0,Yes,Low,Yes
EV08750,58,Female,58003.0,Urban,34.9,1,Hatchback,6,12,Yes,4.0,No,Low,No
EV08751,28,Male,36361.0,Urban,26.8,2,Sedan,4,15,Yes,5.0,Yes,Low,No
EV08752,56,Male,30000.0,Urban,15.2,3,Sedan,4,17,No,4.0,Yes,Medium,No
EV08753,44,Female,86452.0,Urban,53.3,1,Hatchback,10,10,No,4.0,Yes,Low,Yes
EV08754,64,Male,122141.0,Urban,60.7,1,Sedan,11,16,No,2.0,Yes,Low,No
EV08755,57,Female,98497.0,Urban,63.9,1,Truck,5,3,No,5.0,Yes,Medium,No
EV08756,33,Male,128768.0,Urban,59.4,2,Sedan,4,19,No,4.0,No,Medium,No
EV08757,27,Male,109703.0,Urban,66.6,1,Truck,3,17,No,1.0,Yes,Medium,No
EV08758,34,Female,81111.0,Urban,34.8,2,Sedan,3,3,No,4.0,No,Medium,No
EV08759,60,Female,30000.0,Suburban,101.2,1,Sedan,6,6,Yes,2.0,No,Low,No
EV08760,67,Female,144003.0,Rural,5.0,1,Truck,2,0,Yes,3.0,Yes,Low,No
EV08761,58,Male,59754.0,Suburban,47.1,1,SUV,6,2,Yes,1.0,No,Low,No
EV08762,41,Male,124427.0,Urban,,4,SUV,7,4,Yes,1.0,No,Low,No
EV08763,37,Male,76458.0,Urban,11.8,1,Truck,13,18,Yes,1.0,Yes,Low,No
EV08764,67,Male,97895.0,Suburban,16.8,1,Sedan,2,2,Yes,,Yes,Low,Yes
EV08765,37,Other,59122.0,Suburban,73.5,1,Truck,2,7,No,2.0,Yes,High,No
EV08766,55,Female,99524.0,Rural,5.0,1,Sedan,2,2,Yes,5.0,No,Low,No
EV08767,28,Male,89858.0,Urban,14.3,2,Sedan,10,4,No,4.0,Yes,Medium,No
EV08768,54,Female,103643.0,Urban,75.4,1,Sedan,4,3,No,2.0,Yes,Medium,No
EV08769,59,Male,56368.0,Urban,62.6,2,Sedan,4,6,Yes,2.0,Yes,Low,No
EV08770,36,Female,146657.0,Urban,44.3,2,Sedan,11,19,Yes,2.0,Yes,Low,Yes
EV08771,33,Female,49089.0,Urban,24.1,1,SUV,2,6,Yes,4.0,No,Low,No
EV08772,67,Male,66894.0,Suburban,49.6,2,SUV,3,8,Yes,1.0,No,Low,No
EV08773,69,Female,58594.0,Urban,62.7,2,Sedan,5,15,No,1.0,Yes,Medium,No
EV08774,50,Male,102882.0,Suburban,71.8,1,SUV,2,4,Yes,5.0,No,Low,No
EV08775,39,Male,104452.0,Urban,50.2,1,Sedan,6,9,No,3.0,Yes,Low,No
EV08776,50,Male,56943.0,Urban,48.5,1,Sedan,9,19,Yes,2.0,Yes,Low,No
EV08777,68,Male,30000.0,Urban,34.1,1,Sedan,7,3,No,5.0,Yes,Medium,No
EV08778,47,Female,71929.0,Suburban,69.5,3,SUV,7,5,Yes,4.0,No,Low,No
EV08779,48,Female,65800.0,Urban,41.0,2,Truck,11,11,No,4.0,Yes,Low,Yes
EV08780,44,Male,125550.0,Rural,67.6,1,Truck,2,1,Yes,1.0,No,Low,No
EV08781,26,Female,114335.0,Suburban,29.7,1,Sedan,1,9,No,1.0,No,Medium,No
EV08782,27,Other,76672.0,Urban,13.8,2,Hatchback,2,7,No,3.0,No,Low,No
EV08783,39,Male,85022.0,Urban,49.7,1,SUV,7,12,Yes,2.0,Yes,Low,No
EV08784,47,Female,93006.0,Suburban,39.3,2,Sedan,6,2,Yes,3.0,Yes,Low,Yes
EV08785,29,Female,46648.0,Urban,19.5,2,Sedan,7,8,No,2.0,Yes,Low,No
EV08786,58,Female,90751.0,Urban,50.2,3,Truck,3,12,No,5.0,No,Low,No
EV08787,31,Male,30000.0,Suburban,17.2,3,Hatchback,2,5,No,4.0,Yes,Low,No
EV08788,35,Female,120536.0,Suburban,5.0,2,Sedan,7,1,Yes,5.0,No,Low,No
EV08789,53,Male,52324.0,Suburban,48.1,3,Truck,3,9,Yes,1.0,Yes,Low,No
EV08790,56,Male,86339.0,Rural,92.5,1,Sedan,1,1,Yes,2.0,Yes,Low,No
EV08791,25,Male,72270.0,Suburban,5.0,3,Sedan,1,7,Yes,4.0,Yes,Low,No
EV08792,38,Male,53248.0,Rural,39.4,2,Hatchback,2,3,Yes,5.0,Yes,Low,No
EV08793,29,Male,131148.0,Suburban,42.6,1,Sedan,4,7,Yes,3.0,No,Low,No
EV08794,63,Male,88196.0,Urban,65.3,2,Hatchback,3,11,Yes,2.0,Yes,Low,No
EV08795,56,Male,64916.0,Suburban,47.1,3,SUV,0,5,Yes,1.0,No,Low,No
EV08796,44,Male,99916.0,Suburban,16.5,1,Sedan,6,6,No,4.0,Yes,Medium,No
EV08797,28,Male,86943.0,Rural,63.6,2,Truck,0,0,Yes,2.0,Yes,Low,No
EV08798,43,Male,44727.0,Rural,31.7,2,Sedan,2,1,Yes,3.0,Yes,Low,No
EV08799,55,Male,80960.0,Suburban,20.3,2,SUV,2,2,Yes,2.0,Yes,Low,No
EV08800,28,Female,147796.0,Suburban,30.4,3,SUV,1,4,Yes,2.0,Yes,Low,No
EV08801,53,Female,72224.0,Rural,26.6,2,SUV,2,0,Yes,3.0,Yes,Low,Yes
EV08802,35,Male,111708.0,Urban,58.8,2,Sedan,12,14,Yes,1.0,Yes,Low,Yes
EV08803,46,Male,82768.0,Urban,17.7,1,SUV,10,17,No,2.0,Yes,Low,No
EV08804,54,Male,125585.0,Urban,5.0,2,Hatchback,4,9,Yes,3.0,No,Low,No
EV08805,31,Male,80069.0,Urban,5.0,3,Sedan,10,14,Yes,3.0,No,Low,No
EV08806,60,Male,80787.0,Suburban,66.3,2,SUV,1,3,Yes,2.0,No,Low,No
EV08807,38,Male,179296.0,Suburban,59.7,3,SUV,5,1,Yes,3.0,No,Low,No
EV08808,25,Male,108337.0,Urban,13.4,3,Sedan,12,9,No,3.0,No,Low,No
EV08809,66,Female,127817.0,Urban,5.0,2,Sedan,4,3,No,2.0,Yes,Low,No
EV08810,57,Male,77276.0,Urban,54.8,1,Sedan,3,10,No,1.0,No,Medium,No
EV08811,53,Male,114280.0,Suburban,59.5,1,SUV,7,9,Yes,2.0,Yes,Low,No
EV08812,27,Male,117321.0,Suburban,34.1,3,Hatchback,3,6,Yes,1.0,Yes,Low,No
EV08813,63,Female,30000.0,Rural,19.8,2,Hatchback,2,0,Yes,4.0,No,Low,No
EV08814,34,Male,44858.0,Suburban,43.3,2,SUV,0,9,Yes,3.0,Yes,Low,No
EV08815,46,Female,114009.0,Rural,29.4,1,Sedan,2,3,Yes,1.0,Yes,Low,No
EV08816,49,Male,81812.0,Urban,29.4,2,Sedan,5,8,Yes,5.0,Yes,Low,Yes
EV08817,32,Male,50919.0,Urban,12.6,1,Sedan,13,4,No,1.0,Yes,Low,No
EV08818,42,Male,65074.0,Rural,47.1,1,Sedan,2,3,Yes,4.0,Yes,Low,Yes
EV08819,41,Male,61049.0,Suburban,46.1,2,Sedan,1,8,Yes,1.0,No,Low,No
EV08820,36,Male,62775.0,Urban,28.8,1,SUV,10,18,No,2.0,Yes,Low,No
EV08821,69,Female,81267.0,Suburban,16.3,3,SUV,5,6,No,1.0,No,Low,No
EV08822,60,Female,99034.0,Suburban,18.5,1,SUV,4,9,Yes,4.0,No,Low,No
EV08823,53,Male,68220.0,Urban,32.7,1,SUV,8,19,Yes,3.0,Yes,Low,Yes
EV08824,26,Male,30145.0,Urban,17.9,3,SUV,12,3,No,2.0,Yes,Low,No
EV08825,33,Female,112440.0,Rural,23.4,1,Hatchback,2,3,No,1.0,Yes,Medium,No
EV08826,67,Female,37549.0,Rural,,2,Truck,1,3,Yes,4.0,No,Low,No
EV08827,67,Female,52541.0,Urban,27.2,2,Hatchback,2,15,No,4.0,No,Low,No
EV08828,58,Male,76539.0,Suburban,5.0,1,Hatchback,6,8,No,4.0,No,Low,No
EV08829,31,Male,97985.0,Urban,24.5,2,Sedan,2,4,No,1.0,No,Medium,No
EV08830,25,Female,69585.0,Urban,26.7,3,Hatchback,11,12,No,5.0,No,Medium,No
EV08831,47,Female,63404.0,Suburban,72.5,2,SUV,6,8,Yes,3.0,Yes,Low,No
EV08832,40,Male,105129.0,Urban,23.6,2,Sedan,2,10,No,1.0,No,Medium,No
EV08833,59,Male,87115.0,Suburban,26.5,2,Sedan,0,9,Yes,1.0,Yes,Low,No
EV08834,67,Male,38351.0,Suburban,51.1,2,Sedan,4,9,No,2.0,Yes,Low,No
EV08835,32,Male,61057.0,Rural,28.8,1,Sedan,1,0,Yes,4.0,Yes,Low,Yes
EV08836,37,Female,123170.0,Suburban,23.4,2,SUV,3,3,Yes,2.0,Yes,Low,Yes
EV08837,30,Female,112195.0,Suburban,20.4,1,Hatchback,3,7,Yes,4.0,Yes,Low,No
EV08838,68,Female,42670.0,Rural,39.3,1,Sedan,0,3,Yes,1.0,Yes,Low,Yes
EV08839,38,Female,75724.0,Urban,63.9,1,SUV,11,16,No,3.0,Yes,Low,No
EV08840,35,Male,91535.0,Urban,42.8,3,SUV,12,4,Yes,1.0,Yes,Low,No
EV08841,62,Male,68339.0,Urban,39.5,3,SUV,13,3,Yes,5.0,Yes,Low,Yes
EV08842,42,Female,108133.0,Urban,88.8,1,SUV,13,12,No,1.0,Yes,Low,No
EV08843,48,Male,135017.0,Urban,65.1,3,Sedan,13,13,No,2.0,No,Low,No
EV08844,43,Male,142917.0,Urban,40.4,1,Sedan,12,14,Yes,1.0,Yes,Low,No
EV08845,45,Male,93699.0,Rural,29.5,1,Truck,1,2,No,2.0,No,Medium,No
EV08846,47,Male,92331.0,Urban,48.4,2,Hatchback,13,17,Yes,3.0,Yes,Low,No
EV08847,28,Female,50432.0,Urban,31.5,1,Sedan,12,17,Yes,5.0,No,Low,No
EV08848,35,Male,95991.0,Urban,87.3,1,SUV,11,7,No,,Yes,Medium,No
EV08849,30,Female,72215.0,Urban,34.0,1,SUV,10,19,No,3.0,Yes,Low,No
